date,temp_max_c,temp_min_c,temp_mean_c,precipitation_mm,rain_mm,year,month,month_name,season
2017-05-05,39.1,23.2,31.7,0.0,0.0,2017,5,May,Summer
2017-05-06,40.7,24.6,33.2,0.0,0.0,2017,5,May,Summer
2017-05-07,42.0,25.1,34.5,0.0,0.0,2017,5,May,Summer
2017-05-08,42.0,26.0,34.2,0.0,0.0,2017,5,May,Summer
2017-05-09,42.0,25.6,33.7,0.0,0.0,2017,5,May,Summer
2017-05-10,39.8,26.9,32.3,1.8,1.8,2017,5,May,Summer
2017-05-11,39.9,27.0,33.6,0.0,0.0,2017,5,May,Summer
2017-05-12,40.3,26.4,33.1,1.4,1.4,2017,5,May,Summer
2017-05-13,40.3,26.1,33.6,0.1,0.1,2017,5,May,Summer
2017-05-14,42.6,26.8,35.0,0.0,0.0,2017,5,May,Summer
2017-05-15,42.6,27.3,35.2,0.0,0.0,2017,5,May,Summer
2017-05-16,40.6,27.2,33.8,0.7,0.7,2017,5,May,Summer
2017-05-17,35.8,25.4,31.1,1.0,1.0,2017,5,May,Summer
2017-05-18,38.5,25.6,31.5,0.4,0.4,2017,5,May,Summer
2017-05-19,40.8,26.3,33.1,0.0,0.0,2017,5,May,Summer
2017-05-20,39.9,25.9,33.1,0.0,0.0,2017,5,May,Summer
2017-05-21,39.3,25.8,32.4,0.0,0.0,2017,5,May,Summer
2017-05-22,37.7,24.3,30.7,0.9,0.9,2017,5,May,Summer
2017-05-23,37.8,25.1,31.5,0.1,0.1,2017,5,May,Summer
2017-05-24,39.6,25.9,33.0,0.2,0.2,2017,5,May,Summer
2017-05-25,40.7,27.5,33.5,0.0,0.0,2017,5,May,Summer
2017-05-26,42.5,27.8,35.4,0.0,0.0,2017,5,May,Summer
2017-05-27,40.8,28.3,32.9,0.2,0.2,2017,5,May,Summer
2017-05-28,38.0,27.9,32.4,0.3,0.3,2017,5,May,Summer
2017-05-29,35.5,25.4,29.9,2.4,2.4,2017,5,May,Summer
2017-05-30,35.2,24.6,30.0,0.5,0.5,2017,5,May,Summer
2017-05-31,37.2,26.1,30.9,0.2,0.2,2017,5,May,Summer
2017-06-01,37.8,26.8,31.4,0.0,0.0,2017,6,Jun,Monsoon
2017-06-02,39.3,24.9,32.6,0.0,0.0,2017,6,Jun,Monsoon
2017-06-03,42.0,27.2,35.2,0.0,0.0,2017,6,Jun,Monsoon
2017-06-04,44.0,29.7,37.3,0.0,0.0,2017,6,Jun,Monsoon
2017-06-05,42.9,34.0,37.9,0.0,0.0,2017,6,Jun,Monsoon
2017-06-06,40.8,32.1,36.8,0.3,0.3,2017,6,Jun,Monsoon
2017-06-07,36.5,26.9,31.7,0.6,0.6,2017,6,Jun,Monsoon
2017-06-08,35.7,27.0,31.4,3.8,3.8,2017,6,Jun,Monsoon
2017-06-09,36.7,26.4,31.0,0.3,0.3,2017,6,Jun,Monsoon
2017-06-10,38.8,26.0,32.2,0.6,0.6,2017,6,Jun,Monsoon
2017-06-11,38.0,25.8,32.1,0.2,0.2,2017,6,Jun,Monsoon
2017-06-12,38.9,25.6,32.8,0.0,0.0,2017,6,Jun,Monsoon
2017-06-13,40.9,27.0,33.7,0.1,0.1,2017,6,Jun,Monsoon
2017-06-14,41.0,27.1,34.4,0.4,0.4,2017,6,Jun,Monsoon
2017-06-15,39.1,27.4,32.9,2.2,2.2,2017,6,Jun,Monsoon
2017-06-16,36.6,24.1,31.0,0.4,0.4,2017,6,Jun,Monsoon
2017-06-17,37.0,24.7,30.5,7.0,7.0,2017,6,Jun,Monsoon
2017-06-18,36.5,25.2,30.8,3.1,3.1,2017,6,Jun,Monsoon
2017-06-19,35.5,26.9,31.4,5.5,5.5,2017,6,Jun,Monsoon
2017-06-20,34.8,25.0,29.7,10.2,10.2,2017,6,Jun,Monsoon
2017-06-21,33.0,24.0,28.7,2.4,2.4,2017,6,Jun,Monsoon
2017-06-22,34.2,25.0,29.1,0.0,0.0,2017,6,Jun,Monsoon
2017-06-23,33.1,25.4,29.3,5.5,5.5,2017,6,Jun,Monsoon
2017-06-24,35.8,26.1,31.6,0.0,0.0,2017,6,Jun,Monsoon
2017-06-25,36.8,29.2,33.1,0.2,0.2,2017,6,Jun,Monsoon
2017-06-26,37.0,29.0,33.5,2.3,2.3,2017,6,Jun,Monsoon
2017-06-27,36.7,28.1,32.9,1.1,1.1,2017,6,Jun,Monsoon
2017-06-28,33.5,26.8,29.4,24.1,24.1,2017,6,Jun,Monsoon
2017-06-29,31.0,25.6,27.8,3.6,3.6,2017,6,Jun,Monsoon
2017-06-30,30.4,25.9,27.8,15.1,15.1,2017,6,Jun,Monsoon
2017-07-01,31.1,26.4,28.6,10.5,10.5,2017,7,Jul,Monsoon
2017-07-02,30.3,25.6,27.9,12.4,12.4,2017,7,Jul,Monsoon
2017-07-03,32.8,26.0,29.2,3.5,3.5,2017,7,Jul,Monsoon
2017-07-04,34.5,27.5,30.8,3.8,3.8,2017,7,Jul,Monsoon
2017-07-05,34.5,27.5,30.8,0.4,0.4,2017,7,Jul,Monsoon
2017-07-06,34.3,27.0,30.1,1.0,1.0,2017,7,Jul,Monsoon
2017-07-07,34.5,25.7,29.9,1.7,1.7,2017,7,Jul,Monsoon
2017-07-08,34.5,26.6,31.0,0.1,0.1,2017,7,Jul,Monsoon
2017-07-09,36.4,28.2,32.2,0.0,0.0,2017,7,Jul,Monsoon
2017-07-10,36.3,29.0,32.0,0.4,0.4,2017,7,Jul,Monsoon
2017-07-11,34.7,27.5,30.4,1.4,1.4,2017,7,Jul,Monsoon
2017-07-12,30.8,26.0,28.2,1.1,1.1,2017,7,Jul,Monsoon
2017-07-13,32.3,26.0,29.2,0.6,0.6,2017,7,Jul,Monsoon
2017-07-14,32.8,27.1,29.7,0.6,0.6,2017,7,Jul,Monsoon
2017-07-15,32.5,27.0,29.5,9.6,9.6,2017,7,Jul,Monsoon
2017-07-16,32.8,27.1,29.8,5.1,5.1,2017,7,Jul,Monsoon
2017-07-17,33.2,27.5,29.7,5.8,5.8,2017,7,Jul,Monsoon
2017-07-18,33.8,27.0,30.2,4.3,4.3,2017,7,Jul,Monsoon
2017-07-19,35.2,27.6,31.5,2.0,2.0,2017,7,Jul,Monsoon
2017-07-20,32.2,25.5,29.4,14.0,14.0,2017,7,Jul,Monsoon
2017-07-21,32.7,27.8,29.7,5.7,5.7,2017,7,Jul,Monsoon
2017-07-22,31.2,26.6,28.4,1.8,1.8,2017,7,Jul,Monsoon
2017-07-23,32.2,25.5,28.0,5.3,5.3,2017,7,Jul,Monsoon
2017-07-24,30.5,25.0,27.6,6.3,6.3,2017,7,Jul,Monsoon
2017-07-25,31.2,25.2,27.7,5.6,5.6,2017,7,Jul,Monsoon
2017-07-26,31.8,25.4,28.7,0.7,0.7,2017,7,Jul,Monsoon
2017-07-27,32.8,26.2,29.4,1.9,1.9,2017,7,Jul,Monsoon
2017-07-28,32.1,27.0,29.1,0.9,0.9,2017,7,Jul,Monsoon
2017-07-29,31.7,26.6,28.9,1.8,1.8,2017,7,Jul,Monsoon
2017-07-30,31.4,26.3,28.5,2.3,2.3,2017,7,Jul,Monsoon
2017-07-31,31.0,25.7,27.3,17.6,17.6,2017,7,Jul,Monsoon
2017-08-01,28.6,25.5,26.8,4.8,4.8,2017,8,Aug,Monsoon
2017-08-02,31.6,26.0,28.2,2.6,2.6,2017,8,Aug,Monsoon
2017-08-03,31.6,26.2,28.9,1.0,1.0,2017,8,Aug,Monsoon
2017-08-04,32.0,26.6,29.1,0.7,0.7,2017,8,Aug,Monsoon
2017-08-05,33.4,27.0,29.8,3.8,3.8,2017,8,Aug,Monsoon
2017-08-06,32.5,27.5,29.5,1.3,1.3,2017,8,Aug,Monsoon
2017-08-07,31.5,25.8,28.4,17.7,17.7,2017,8,Aug,Monsoon
2017-08-08,32.5,25.9,28.6,12.5,12.5,2017,8,Aug,Monsoon
2017-08-09,30.4,25.7,27.9,17.3,17.3,2017,8,Aug,Monsoon
2017-08-10,32.5,25.6,28.8,10.2,10.2,2017,8,Aug,Monsoon
2017-08-11,34.1,27.5,30.2,0.2,0.2,2017,8,Aug,Monsoon
2017-08-12,33.2,27.5,30.0,0.3,0.3,2017,8,Aug,Monsoon
2017-08-13,33.1,26.8,29.8,0.5,0.5,2017,8,Aug,Monsoon
2017-08-14,33.2,26.5,29.7,0.2,0.2,2017,8,Aug,Monsoon
2017-08-15,32.8,27.0,29.8,0.6,0.6,2017,8,Aug,Monsoon
2017-08-16,34.5,27.2,30.4,0.0,0.0,2017,8,Aug,Monsoon
2017-08-17,35.8,27.6,31.1,0.0,0.0,2017,8,Aug,Monsoon
2017-08-18,35.6,27.5,31.1,0.0,0.0,2017,8,Aug,Monsoon
2017-08-19,30.4,27.0,28.2,6.3,6.3,2017,8,Aug,Monsoon
2017-08-20,33.2,26.1,29.6,0.4,0.4,2017,8,Aug,Monsoon
2017-08-21,32.7,26.7,29.2,6.2,6.2,2017,8,Aug,Monsoon
2017-08-22,32.2,26.6,28.8,6.0,6.0,2017,8,Aug,Monsoon
2017-08-23,31.2,26.5,28.0,3.8,3.8,2017,8,Aug,Monsoon
2017-08-24,32.2,25.5,28.6,1.7,1.7,2017,8,Aug,Monsoon
2017-08-25,30.8,26.2,28.1,6.7,6.7,2017,8,Aug,Monsoon
2017-08-26,31.8,25.2,27.6,26.7,26.7,2017,8,Aug,Monsoon
2017-08-27,32.6,25.4,28.6,1.8,1.8,2017,8,Aug,Monsoon
2017-08-28,29.0,25.9,27.4,2.0,2.0,2017,8,Aug,Monsoon
2017-08-29,31.2,25.8,27.9,8.0,8.0,2017,8,Aug,Monsoon
2017-08-30,30.8,26.4,28.2,4.4,4.4,2017,8,Aug,Monsoon
2017-08-31,28.8,24.7,26.4,24.2,24.2,2017,8,Aug,Monsoon
2017-09-01,30.2,24.9,26.5,33.7,33.7,2017,9,Sep,Monsoon
2017-09-02,28.1,25.0,25.7,24.7,24.7,2017,9,Sep,Monsoon
2017-09-03,31.4,24.4,27.5,0.5,0.5,2017,9,Sep,Monsoon
2017-09-04,32.8,25.3,28.6,0.0,0.0,2017,9,Sep,Monsoon
2017-09-05,32.2,25.2,28.5,0.1,0.1,2017,9,Sep,Monsoon
2017-09-06,32.5,25.9,28.7,1.5,1.5,2017,9,Sep,Monsoon
2017-09-07,31.0,24.1,27.4,0.4,0.4,2017,9,Sep,Monsoon
2017-09-08,32.2,24.9,28.2,0.3,0.3,2017,9,Sep,Monsoon
2017-09-09,32.8,24.7,28.7,0.0,0.0,2017,9,Sep,Monsoon
2017-09-10,34.3,25.5,29.8,0.0,0.0,2017,9,Sep,Monsoon
2017-09-11,34.5,26.0,29.7,0.0,0.0,2017,9,Sep,Monsoon
2017-09-12,33.8,25.7,29.4,0.0,0.0,2017,9,Sep,Monsoon
2017-09-13,34.0,25.9,29.8,0.0,0.0,2017,9,Sep,Monsoon
2017-09-14,33.7,26.0,29.5,0.0,0.0,2017,9,Sep,Monsoon
2017-09-15,34.2,25.0,29.3,0.0,0.0,2017,9,Sep,Monsoon
2017-09-16,33.7,25.2,28.7,0.0,0.0,2017,9,Sep,Monsoon
2017-09-17,33.3,25.8,28.7,0.0,0.0,2017,9,Sep,Monsoon
2017-09-18,34.8,24.0,29.1,0.0,0.0,2017,9,Sep,Monsoon
2017-09-19,33.8,24.8,29.5,0.1,0.1,2017,9,Sep,Monsoon
2017-09-20,35.7,25.2,30.0,0.0,0.0,2017,9,Sep,Monsoon
2017-09-21,33.7,25.1,29.1,0.0,0.0,2017,9,Sep,Monsoon
2017-09-22,27.2,23.9,25.6,12.4,12.4,2017,9,Sep,Monsoon
2017-09-23,26.4,22.8,24.3,18.0,18.0,2017,9,Sep,Monsoon
2017-09-24,30.8,21.0,25.3,0.0,0.0,2017,9,Sep,Monsoon
2017-09-25,33.1,22.5,27.5,0.0,0.0,2017,9,Sep,Monsoon
2017-09-26,33.2,23.6,28.3,0.0,0.0,2017,9,Sep,Monsoon
2017-09-27,34.0,23.6,28.4,0.0,0.0,2017,9,Sep,Monsoon
2017-09-28,33.8,23.8,28.6,0.0,0.0,2017,9,Sep,Monsoon
2017-09-29,33.5,24.1,29.0,0.0,0.0,2017,9,Sep,Monsoon
2017-09-30,34.8,23.4,28.8,0.0,0.0,2017,9,Sep,Monsoon
2017-10-01,35.5,21.8,28.4,0.0,0.0,2017,10,Oct,Post-monsoon/Autumn
2017-10-02,35.3,22.5,29.0,0.0,0.0,2017,10,Oct,Post-monsoon/Autumn
2017-10-03,34.6,21.7,28.1,0.0,0.0,2017,10,Oct,Post-monsoon/Autumn
2017-10-04,34.3,22.0,28.1,0.0,0.0,2017,10,Oct,Post-monsoon/Autumn
2017-10-05,34.4,22.5,28.1,0.0,0.0,2017,10,Oct,Post-monsoon/Autumn
2017-10-06,34.7,22.8,27.9,0.0,0.0,2017,10,Oct,Post-monsoon/Autumn
2017-10-07,33.9,20.9,27.7,0.0,0.0,2017,10,Oct,Post-monsoon/Autumn
2017-10-08,34.6,21.5,27.4,0.0,0.0,2017,10,Oct,Post-monsoon/Autumn
2017-10-09,35.0,22.4,27.9,0.0,0.0,2017,10,Oct,Post-monsoon/Autumn
2017-10-10,34.8,21.9,27.9,0.0,0.0,2017,10,Oct,Post-monsoon/Autumn
2017-10-11,34.5,22.3,27.9,0.0,0.0,2017,10,Oct,Post-monsoon/Autumn
2017-10-12,34.2,22.4,28.2,0.0,0.0,2017,10,Oct,Post-monsoon/Autumn
2017-10-13,34.5,22.2,28.1,0.0,0.0,2017,10,Oct,Post-monsoon/Autumn
2017-10-14,35.7,21.6,28.0,0.0,0.0,2017,10,Oct,Post-monsoon/Autumn
2017-10-15,35.3,21.1,28.0,0.0,0.0,2017,10,Oct,Post-monsoon/Autumn
2017-10-16,35.3,20.9,27.9,0.0,0.0,2017,10,Oct,Post-monsoon/Autumn
2017-10-17,33.6,19.8,26.5,0.0,0.0,2017,10,Oct,Post-monsoon/Autumn
2017-10-18,33.5,20.0,26.2,0.0,0.0,2017,10,Oct,Post-monsoon/Autumn
2017-10-19,34.5,20.5,27.3,0.0,0.0,2017,10,Oct,Post-monsoon/Autumn
2017-10-20,34.7,21.5,28.0,0.0,0.0,2017,10,Oct,Post-monsoon/Autumn
2017-10-21,34.8,20.4,27.1,0.0,0.0,2017,10,Oct,Post-monsoon/Autumn
2017-10-22,35.0,19.8,27.0,0.0,0.0,2017,10,Oct,Post-monsoon/Autumn
2017-10-23,33.5,19.1,26.5,0.0,0.0,2017,10,Oct,Post-monsoon/Autumn
2017-10-24,33.2,19.5,25.5,0.0,0.0,2017,10,Oct,Post-monsoon/Autumn
2017-10-25,32.0,17.9,25.1,0.0,0.0,2017,10,Oct,Post-monsoon/Autumn
2017-10-26,32.0,18.0,24.7,0.0,0.0,2017,10,Oct,Post-monsoon/Autumn
2017-10-27,30.9,17.9,24.0,0.0,0.0,2017,10,Oct,Post-monsoon/Autumn
2017-10-28,31.4,19.0,24.7,0.0,0.0,2017,10,Oct,Post-monsoon/Autumn
2017-10-29,30.8,17.5,23.9,0.0,0.0,2017,10,Oct,Post-monsoon/Autumn
2017-10-30,29.8,17.4,23.4,0.0,0.0,2017,10,Oct,Post-monsoon/Autumn
2017-10-31,30.2,17.9,24.0,0.0,0.0,2017,10,Oct,Post-monsoon/Autumn
2017-11-01,30.5,19.7,24.4,0.0,0.0,2017,11,Nov,Post-monsoon/Autumn
2017-11-02,30.4,18.3,23.9,0.0,0.0,2017,11,Nov,Post-monsoon/Autumn
2017-11-03,29.4,18.2,23.4,0.0,0.0,2017,11,Nov,Post-monsoon/Autumn
2017-11-04,29.2,17.8,22.9,0.0,0.0,2017,11,Nov,Post-monsoon/Autumn
2017-11-05,29.1,18.5,23.9,0.0,0.0,2017,11,Nov,Post-monsoon/Autumn
2017-11-06,29.3,17.9,23.7,0.0,0.0,2017,11,Nov,Post-monsoon/Autumn
2017-11-07,28.6,17.3,22.9,0.0,0.0,2017,11,Nov,Post-monsoon/Autumn
2017-11-08,29.1,16.3,22.9,0.0,0.0,2017,11,Nov,Post-monsoon/Autumn
2017-11-09,29.0,16.5,22.2,0.0,0.0,2017,11,Nov,Post-monsoon/Autumn
2017-11-10,28.8,15.9,22.1,0.0,0.0,2017,11,Nov,Post-monsoon/Autumn
2017-11-11,27.6,15.2,21.3,0.0,0.0,2017,11,Nov,Post-monsoon/Autumn
2017-11-12,27.5,14.9,21.0,0.0,0.0,2017,11,Nov,Post-monsoon/Autumn
2017-11-13,27.6,16.4,20.9,0.0,0.0,2017,11,Nov,Post-monsoon/Autumn
2017-11-14,27.5,15.9,21.1,0.0,0.0,2017,11,Nov,Post-monsoon/Autumn
2017-11-15,26.1,16.5,20.8,0.0,0.0,2017,11,Nov,Post-monsoon/Autumn
2017-11-16,25.7,15.5,20.0,0.2,0.2,2017,11,Nov,Post-monsoon/Autumn
2017-11-17,25.3,15.4,19.9,0.1,0.1,2017,11,Nov,Post-monsoon/Autumn
2017-11-18,25.4,16.4,20.2,0.1,0.1,2017,11,Nov,Post-monsoon/Autumn
2017-11-19,24.5,15.4,19.0,0.0,0.0,2017,11,Nov,Post-monsoon/Autumn
2017-11-20,22.8,12.0,17.0,0.0,0.0,2017,11,Nov,Post-monsoon/Autumn
2017-11-21,23.2,11.1,16.5,0.0,0.0,2017,11,Nov,Post-monsoon/Autumn
2017-11-22,24.1,10.8,16.7,0.0,0.0,2017,11,Nov,Post-monsoon/Autumn
2017-11-23,24.0,11.1,16.6,0.0,0.0,2017,11,Nov,Post-monsoon/Autumn
2017-11-24,24.7,10.1,16.9,0.0,0.0,2017,11,Nov,Post-monsoon/Autumn
2017-11-25,24.9,11.4,17.0,0.0,0.0,2017,11,Nov,Post-monsoon/Autumn
2017-11-26,24.9,10.1,17.0,0.0,0.0,2017,11,Nov,Post-monsoon/Autumn
2017-11-27,25.1,11.4,17.3,0.0,0.0,2017,11,Nov,Post-monsoon/Autumn
2017-11-28,25.6,10.8,17.4,0.0,0.0,2017,11,Nov,Post-monsoon/Autumn
2017-11-29,25.8,11.4,17.8,0.0,0.0,2017,11,Nov,Post-monsoon/Autumn
2017-11-30,25.2,11.6,17.4,0.0,0.0,2017,11,Nov,Post-monsoon/Autumn
2017-12-01,23.9,9.4,17.1,0.0,0.0,2017,12,Dec,Winter
2017-12-02,23.8,11.1,17.3,0.0,0.0,2017,12,Dec,Winter
2017-12-03,22.9,11.1,17.4,0.0,0.0,2017,12,Dec,Winter
2017-12-04,22.7,9.4,16.6,0.0,0.0,2017,12,Dec,Winter
2017-12-05,22.8,13.9,17.3,0.0,0.0,2017,12,Dec,Winter
2017-12-06,20.9,14.1,17.5,0.0,0.0,2017,12,Dec,Winter
2017-12-07,22.7,14.3,17.4,0.1,0.1,2017,12,Dec,Winter
2017-12-08,23.9,11.2,16.7,0.0,0.0,2017,12,Dec,Winter
2017-12-09,23.7,10.3,16.7,0.0,0.0,2017,12,Dec,Winter
2017-12-10,23.9,10.5,17.0,0.0,0.0,2017,12,Dec,Winter
2017-12-11,23.4,11.4,17.2,2.1,2.1,2017,12,Dec,Winter
2017-12-12,20.8,13.4,16.5,5.6,5.6,2017,12,Dec,Winter
2017-12-13,19.7,11.4,14.3,0.0,0.0,2017,12,Dec,Winter
2017-12-14,20.4,9.6,13.6,0.0,0.0,2017,12,Dec,Winter
2017-12-15,20.1,7.9,13.0,0.0,0.0,2017,12,Dec,Winter
2017-12-16,19.5,7.6,12.7,0.0,0.0,2017,12,Dec,Winter
2017-12-17,21.0,8.3,13.7,0.0,0.0,2017,12,Dec,Winter
2017-12-18,23.5,10.1,15.6,0.0,0.0,2017,12,Dec,Winter
2017-12-19,22.5,9.4,14.7,0.0,0.0,2017,12,Dec,Winter
2017-12-20,21.8,10.4,15.3,0.0,0.0,2017,12,Dec,Winter
2017-12-21,22.9,11.8,16.2,0.0,0.0,2017,12,Dec,Winter
2017-12-22,23.3,11.1,16.3,0.0,0.0,2017,12,Dec,Winter
2017-12-23,22.5,10.9,15.7,0.0,0.0,2017,12,Dec,Winter
2017-12-24,22.3,10.0,15.5,0.0,0.0,2017,12,Dec,Winter
2017-12-25,22.1,9.1,15.1,0.0,0.0,2017,12,Dec,Winter
2017-12-26,22.2,8.9,14.4,0.0,0.0,2017,12,Dec,Winter
2017-12-27,22.5,8.4,15.2,0.0,0.0,2017,12,Dec,Winter
2017-12-28,22.5,8.5,14.9,0.0,0.0,2017,12,Dec,Winter
2017-12-29,21.5,8.1,14.1,0.0,0.0,2017,12,Dec,Winter
2017-12-30,21.1,8.1,14.1,0.0,0.0,2017,12,Dec,Winter
2017-12-31,20.1,7.2,12.9,0.0,0.0,2017,12,Dec,Winter
2018-01-01,20.0,6.8,13.1,0.0,0.0,2018,1,Jan,Winter
2018-01-02,19.8,6.4,13.4,0.0,0.0,2018,1,Jan,Winter
2018-01-03,19.8,6.8,12.2,0.0,0.0,2018,1,Jan,Winter
2018-01-04,20.2,5.9,11.8,0.0,0.0,2018,1,Jan,Winter
2018-01-05,20.2,6.6,12.3,0.0,0.0,2018,1,Jan,Winter
2018-01-06,19.5,5.4,12.0,0.0,0.0,2018,1,Jan,Winter
2018-01-07,18.8,6.1,11.9,0.0,0.0,2018,1,Jan,Winter
2018-01-08,19.5,6.8,12.1,0.0,0.0,2018,1,Jan,Winter
2018-01-09,19.8,5.8,12.1,0.0,0.0,2018,1,Jan,Winter
2018-01-10,20.8,7.3,13.3,0.0,0.0,2018,1,Jan,Winter
2018-01-11,21.2,8.3,13.9,0.0,0.0,2018,1,Jan,Winter
2018-01-12,21.9,8.9,14.8,0.0,0.0,2018,1,Jan,Winter
2018-01-13,21.5,6.4,14.0,0.0,0.0,2018,1,Jan,Winter
2018-01-14,21.9,7.3,13.5,0.0,0.0,2018,1,Jan,Winter
2018-01-15,21.8,7.2,13.9,0.0,0.0,2018,1,Jan,Winter
2018-01-16,22.0,8.9,14.6,0.0,0.0,2018,1,Jan,Winter
2018-01-17,21.3,7.8,13.6,0.0,0.0,2018,1,Jan,Winter
2018-01-18,23.8,8.9,15.1,0.0,0.0,2018,1,Jan,Winter
2018-01-19,23.4,9.7,15.6,0.0,0.0,2018,1,Jan,Winter
2018-01-20,22.0,8.6,14.5,0.0,0.0,2018,1,Jan,Winter
2018-01-21,21.4,7.1,14.1,0.0,0.0,2018,1,Jan,Winter
2018-01-22,21.7,7.1,14.1,0.0,0.0,2018,1,Jan,Winter
2018-01-23,16.1,10.7,13.4,6.0,6.0,2018,1,Jan,Winter
2018-01-24,18.7,8.2,12.7,0.8,0.8,2018,1,Jan,Winter
2018-01-25,19.5,8.6,13.1,0.0,0.0,2018,1,Jan,Winter
2018-01-26,19.9,7.6,12.5,0.0,0.0,2018,1,Jan,Winter
2018-01-27,19.9,7.2,12.1,0.0,0.0,2018,1,Jan,Winter
2018-01-28,21.1,6.8,12.8,0.0,0.0,2018,1,Jan,Winter
2018-01-29,21.9,7.5,13.8,0.0,0.0,2018,1,Jan,Winter
2018-01-30,24.3,10.0,16.3,0.0,0.0,2018,1,Jan,Winter
2018-01-31,24.1,12.8,17.6,0.0,0.0,2018,1,Jan,Winter
2018-02-01,25.4,11.1,17.4,0.0,0.0,2018,2,Feb,Winter
2018-02-02,24.4,11.0,16.8,0.0,0.0,2018,2,Feb,Winter
2018-02-03,23.0,10.9,16.3,0.0,0.0,2018,2,Feb,Winter
2018-02-04,22.0,8.6,14.4,0.0,0.0,2018,2,Feb,Winter
2018-02-05,22.0,6.9,14.8,0.0,0.0,2018,2,Feb,Winter
2018-02-06,22.1,11.6,16.0,0.0,0.0,2018,2,Feb,Winter
2018-02-07,22.3,8.7,14.4,0.0,0.0,2018,2,Feb,Winter
2018-02-08,22.0,6.8,13.8,0.0,0.0,2018,2,Feb,Winter
2018-02-09,22.9,7.7,14.4,0.0,0.0,2018,2,Feb,Winter
2018-02-10,23.8,8.6,16.7,0.0,0.0,2018,2,Feb,Winter
2018-02-11,23.8,9.1,16.2,1.6,1.6,2018,2,Feb,Winter
2018-02-12,21.8,12.8,15.8,2.9,2.9,2018,2,Feb,Winter
2018-02-13,21.5,10.1,15.4,0.0,0.0,2018,2,Feb,Winter
2018-02-14,21.6,9.9,15.5,0.0,0.0,2018,2,Feb,Winter
2018-02-15,23.0,11.9,16.8,0.0,0.0,2018,2,Feb,Winter
2018-02-16,24.5,11.7,17.7,0.0,0.0,2018,2,Feb,Winter
2018-02-17,25.0,12.6,18.0,0.0,0.0,2018,2,Feb,Winter
2018-02-18,25.0,11.9,17.6,0.0,0.0,2018,2,Feb,Winter
2018-02-19,25.4,9.9,17.4,0.0,0.0,2018,2,Feb,Winter
2018-02-20,26.8,11.8,19.4,0.0,0.0,2018,2,Feb,Winter
2018-02-21,29.5,15.1,21.4,0.0,0.0,2018,2,Feb,Winter
2018-02-22,29.9,14.1,21.7,0.0,0.0,2018,2,Feb,Winter
2018-02-23,29.6,15.8,21.9,0.0,0.0,2018,2,Feb,Winter
2018-02-24,28.6,17.0,21.1,1.9,1.9,2018,2,Feb,Winter
2018-02-25,27.8,16.3,21.0,0.3,0.3,2018,2,Feb,Winter
2018-02-26,26.9,15.2,20.5,0.0,0.0,2018,2,Feb,Winter
2018-02-27,28.8,15.6,21.5,0.0,0.0,2018,2,Feb,Winter
2018-02-28,29.3,15.1,21.6,0.0,0.0,2018,2,Feb,Winter
2018-03-01,29.8,15.3,21.4,0.0,0.0,2018,3,Mar,Spring/Pre-monsoon
2018-03-02,30.7,17.0,23.1,0.0,0.0,2018,3,Mar,Spring/Pre-monsoon
2018-03-03,30.8,16.5,22.6,0.0,0.0,2018,3,Mar,Spring/Pre-monsoon
2018-03-04,28.1,17.0,21.5,1.2,1.2,2018,3,Mar,Spring/Pre-monsoon
2018-03-05,27.0,14.6,20.4,0.0,0.0,2018,3,Mar,Spring/Pre-monsoon
2018-03-06,27.5,14.4,20.3,0.0,0.0,2018,3,Mar,Spring/Pre-monsoon
2018-03-07,28.4,14.3,21.1,0.0,0.0,2018,3,Mar,Spring/Pre-monsoon
2018-03-08,29.5,16.1,22.3,0.0,0.0,2018,3,Mar,Spring/Pre-monsoon
2018-03-09,30.9,15.9,22.9,1.1,1.1,2018,3,Mar,Spring/Pre-monsoon
2018-03-10,31.0,16.5,23.1,0.0,0.0,2018,3,Mar,Spring/Pre-monsoon
2018-03-11,30.8,17.2,23.3,0.0,0.0,2018,3,Mar,Spring/Pre-monsoon
2018-03-12,32.1,16.5,23.7,0.0,0.0,2018,3,Mar,Spring/Pre-monsoon
2018-03-13,34.0,17.2,25.4,0.0,0.0,2018,3,Mar,Spring/Pre-monsoon
2018-03-14,32.6,20.3,25.8,0.0,0.0,2018,3,Mar,Spring/Pre-monsoon
2018-03-15,31.4,18.7,23.8,0.0,0.0,2018,3,Mar,Spring/Pre-monsoon
2018-03-16,29.6,16.5,22.7,0.0,0.0,2018,3,Mar,Spring/Pre-monsoon
2018-03-17,29.1,15.7,21.9,0.0,0.0,2018,3,Mar,Spring/Pre-monsoon
2018-03-18,30.8,16.4,22.7,0.0,0.0,2018,3,Mar,Spring/Pre-monsoon
2018-03-19,32.8,14.8,23.6,0.0,0.0,2018,3,Mar,Spring/Pre-monsoon
2018-03-20,32.8,16.1,24.3,0.2,0.2,2018,3,Mar,Spring/Pre-monsoon
2018-03-21,30.6,18.1,23.6,1.6,1.6,2018,3,Mar,Spring/Pre-monsoon
2018-03-22,29.6,17.1,23.0,0.3,0.3,2018,3,Mar,Spring/Pre-monsoon
2018-03-23,29.0,17.0,23.0,0.0,0.0,2018,3,Mar,Spring/Pre-monsoon
2018-03-24,31.1,17.4,24.3,0.0,0.0,2018,3,Mar,Spring/Pre-monsoon
